manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
LATHAM2009,6,1.6396677325663895,0.010034476062721825,0.059284652463697275,0.05879121140542155,5.958979833799201e-4,0.00999651624365727,Pulse-Taker
POLLY2014,6,5.688791380541691,0.010119613946503634,0.05872570206871338,0.05823196781964923,5.952374077576497e-4,0.009319227661558894,Pulse-Taker
TONDEUR2017,6,33.48972245713338,0.01070416325761407,0.054951308975768096,0.054455594913653156,5.887894729760017e-4,0.004732334860104204,Pulse-Taker
BARAN2017,6,33.48972245713338,0.01070416325761407,0.05495130897576807,0.05445559491365313,5.887894729760014e-4,0.004732334860104177,Pulse-Taker
THOMPSON2007,6,28.634553688203997,0.01060207726806992,0.05436314650072028,0.05386712392496741,5.768721313749519e-4,0.0042860677481523606,Pulse-Taker
HSUSHARM2006,6,0,0.01,0.05621561876775502,0.05572056788431935,5.628340190335288e-4,0.006975402869199653,Pulse-Taker
ALBE2003,6,0,0.01,0.056215618767754966,0.0557205678843193,5.628340190335282e-4,0.006975402869199597,Pulse-Taker
FANG1996,6,0,0.01,0.056215618767754966,0.0557205678843193,5.628340190335282e-4,0.006975402869199597,Pulse-Taker
GOLDENBE2000,6,0,0.01,0.056215618767754966,0.0557205678843193,5.628340190335282e-4,0.006975402869199597,Pulse-Taker
GROSSMAN2009,6,33.43718523049292,0.010703058596782541,0.05165852636432018,0.05116108511221019,5.531112038696612e-4,0.001441087682171577,Pulse-Taker
